State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
South Dakota,PERKINS,257,1789,733,0,57,0,0,50,949,130
South Dakota,POTTER,242,1117,458,0,14,0,0,24,622,128
South Dakota,ROBERTS,859,5785,2710,0,150,0,0,11,2914,366
South Dakota,SANBORN,226,1235,520,0,16,0,0,57,642,69
South Dakota,SHANNON,780,8407,3574,0,132,0,0,10,4690,283
South Dakota,SPINK,573,2686,1262,0,34,0,0,101,1289,275
South Dakota,STANLEY,232,1110,471,0,54,0,0,1,583,129
South Dakota,SULLY,130,519,276,0,11,0,0,9,223,61
South Dakota,TODD,682,3957,1696,0,80,0,0,6,2174,154
South Dakota,TRIPP,457,2959,1172,0,42,0,0,30,1715,279
South Dakota,TURNER,785,3942,1852,0,119,0,0,37,1934,267
South Dakota,UNION,1120,5436,2488,0,209,0,0,71,2668,387
South Dakota,WALWORTH,502,3166,1281,0,98,0,0,34,1754,280
South Dakota,YANKTON,2130,8917,4252,0,476,0,0,129,4060,545
South Dakota,ZIEBACH,179,549,299,0,20,0,0,0,230,38
Tennesee,ANDERSON,6991,25685,16846,0,1408,0,0,413,7018,1380
Tennesee,BEDFORD,3096,17159,7600,0,700,0,0,457,8403,1021
Tennesee,BENTON,1629,10199,5498,0,286,0,0,17,4398,475
Tennesee,BLEDSOE,809,4885,3044,0,87,0,0,41,1713,279
Tennesee,BLOUNT,11687,39346,26426,0,3193,0,0,623,9105,1942
Tennesee,BRADLEY,7591,29435,19123,0,2430,0,0,312,7570,1547
Tennesee,CAMPBELL,3428,24913,18636,0,479,0,0,331,5466,1010
Tennesee,CANNON,1091,6631,3348,0,283,0,0,25,2975,385
Tennesee,CARROLL,2335,10269,5920,0,611,0,0,77,3661,491
Tennesee,CARTER,5991,54194,24977,0,1200,0,0,177,27840,2840
Tennesee,CHEATHAM,3001,16081,8425,0,1173,0,0,225,6259,708
Tennesee,CHESTER,1406,5761,3366,0,330,0,0,74,1991,283
Tennesee,CLAIBORNE,2432,16096,10827,0,724,0,0,104,4441,623
Tennesee,CLAY,534,3815,2327,0,88,0,0,7,1393,192
Tennesee,COCKE,3134,21488,12149,0,569,0,0,152,8617,1125
Tennesee,COFFEE,4404,26238,14136,0,1380,0,0,450,10271,1556
Tennesee,CROCKETT,1073,4927,3121,0,171,0,0,65,1570,235
Tennesee,CUMBERLAND,6545,27866,16990,0,823,0,0,329,9724,1955
Tennesee,DAVIDSON,36303,252687,80536,7521,20177,0,50156,2709,91588,9268
Tennesee,DECATUR,1100,5184,3412,0,98,0,0,11,1664,265
Tennesee,DE KALB,1556,6672,3361,0,145,0,0,47,3119,382
Tennesee,DICKSON,4779,21200,11953,0,1309,0,0,279,7659,894
Tennesee,DYER,2793,14197,8266,0,536,0,0,132,5263,766
Tennesee,FAYETTE,2885,13521,7150,0,826,0,0,224,5321,628
Tennesee,FENTRESS,1004,8472,5284,0,234,0,0,115,2839,516
Tennesee,FRANKLIN,3810,20028,10934,0,867,0,0,428,7800,1091
Tennesee,GIBSON,3921,15058,8744,0,771,0,0,105,5438,874
Tennesee,GILES,2503,12291,7140,0,500,0,0,166,4486,564
Tennesee,GRAINGER,2040,8464,5450,0,177,0,0,216,2622,471
Tennesee,GREENE,5377,41761,21296,0,1137,0,0,287,19040,2223
Tennesee,GRUNDY,774,5520,2685,0,143,0,0,9,2684,315
Tennesee,HAMBLEN,5458,26006,15701,0,810,0,0,176,9319,1521
Tennesee,HAMILTON,26215,101244,60986,268,7514,0,1793,1846,28838,5332
Tennesee,HANCOCK,393,3037,1670,0,69,0,0,3,1295,125
Tennesee,HARDEMAN,2464,8786,5116,0,276,0,0,21,3372,479
Tennesee,HARDIN,2798,10683,6731,0,262,0,0,87,3603,587
Tennesee,HAWKINS,4752,31696,19032,0,729,0,0,312,11623,1823
Tennesee,HAYWOOD,941,5274,2834,0,266,0,0,65,2109,262
Tennesee,HENDERSON,1985,8384,4828,0,345,0,0,8,3202,436
Tennesee,HENRY,3089,17157,10115,0,771,0,0,144,6128,752
Tennesee,HICKMAN,1903,8064,4012,0,385,0,0,55,3612,435
Tennesee,HOUSTON,828,5050,3152,0,194,0,0,21,1683,203
Tennesee,HUMPHREYS,1888,8830,4784,0,457,0,0,29,3560,385
Tennesee,JACKSON,866,5183,2669,0,183,0,0,13,2318,331
Tennesee,JEFFERSON,4410,24283,15670,0,836,0,0,95,7682,1254
Tennesee,JOHNSON,1844,13545,6632,0,124,0,0,103,6686,735
Tennesee,KNOX,34142,122762,73240,0,12538,0,655,2890,33438,6448
Tennesee,LAKE,415,2054,949,0,8,0,0,42,1055,100
Tennesee,LAUDERDALE,2117,8192,4312,0,227,0,0,47,3606,443
Tennesee,LAWRENCE,2641,16155,8967,0,529,0,0,86,6573,813
Tennesee,LEWIS,832,4632,2855,0,111,0,0,36,1629,266
Tennesee,LINCOLN,2909,11552,6798,0,713,0,0,113,3929,573
Tennesee,LOUDON,4672,16734,11972,0,880,0,0,179,3702,839
Tennesee,MC MINN,4021,20751,13625,0,848,0,0,255,6023,1064
Tennesee,MC NAIRY,2385,10425,6678,0,318,0,0,71,3358,577
Tennesee,MACON,1537,7877,3727,0,186,0,0,41,3923,357
Tennesee,MADISON,7125,28712,17057,0,1467,0,0,306,9883,1465
Tennesee,MARION,2121,11626,6957,0,391,0,0,127,4151,569
Tennesee,MARSHALL,1897,11128,5528,0,517,0,0,30,5053,613
Tennesee,MAURY,6528,23108,12434,0,1600,0,0,224,8850,1239
Tennesee,MEIGS,1385,5020,3512,0,243,0,0,37,1229,255
Tennesee,MONROE,3138,16351,11899,0,712,0,0,132,3608,793
Tennesee,MONTGOMERY,21924,236722,162551,0,37090,0,0,1174,35907,6670
Tennesee,MOORE,563,2980,1565,0,147,0,0,76,1193,133
Tennesee,MORGAN,1792,8474,6019,0,237,0,0,68,2150,468
Tennesee,OBION,2438,12185,6961,0,583,0,0,162,4479,709
Tennesee,OVERTON,1369,9726,5283,0,479,0,0,297,3666,576
Tennesee,PERRY,743,4411,2540,0,88,0,0,56,1727,190
Tennesee,PICKETT,405,3211,2052,0,60,0,0,29,1071,175
Tennesee,POLK,1237,6269,3786,0,206,0,0,62,2215,340
Tennesee,PUTNAM,4962,24699,14148,0,2019,0,0,286,8246,1770
Tennesee,RHEA,2619,11571,7571,0,434,0,0,51,3515,595
Tennesee,ROANE,4834,21236,13791,0,761,0,0,379,6304,1196
Tennesee,ROBERTSON,4669,25358,14427,0,2148,0,0,176,8607,1031
Tennesee,RUTHERFORD,17793,146965,50367,0,15059,0,1962,1035,78542,5450
Tennesee,SCOTT,1362,9169,6819,0,301,0,0,106,1943,474
Tennesee,SEQUATCHIE,1039,7273,4902,0,268,0,0,197,1906,310
Tennesee,SEVIER,7789,36548,24007,0,1254,0,0,528,10759,1985
Tennesee,SHELBY,60165,364270,153304,3207,26848,0,5283,5218,170410,16738
Tennesee,SMITH,1546,5671,2940,0,305,0,0,58,2369,315
Tennesee,STEWART,2034,13519,9871,0,647,0,0,50,2950,482
Tennesee,SULLIVAN,15341,101646,58517,0,2537,0,0,840,39752,5327
Tennesee,SUMNER,11768,50680,27555,0,4075,0,0,527,18523,2285
Tennesee,TIPTON,5918,33638,19274,0,3765,0,0,280,10319,1251
Tennesee,TROUSDALE,643,3822,2160,0,149,0,0,8,1504,161
Tennesee,UNICOI,2025,16060,7098,0,355,0,0,14,8593,858
Tennesee,UNION,1393,6139,4235,0,377,0,0,24,1503,298
Tennesee,VAN BUREN,525,3221,1775,0,112,0,0,9,1325,189
Tennesee,WARREN,2794,15936,7678,0,495,0,0,94,7669,1076
Tennesee,WASHINGTON,10476,125300,47174,3856,3756,0,8223,742,61549,5451
Tennesee,WAYNE,1229,5693,3232,0,170,0,0,10,2281,295
Tennesee,WEAKLEY,2698,10256,5450,0,787,0,0,108,3911,577
Tennesee,WHITE,1921,10846,5939,0,391,0,0,232,4284,755
Tennesee,WILLIAMSON,10397,31049,16575,0,3444,0,0,750,10280,1340
Tennesee,WILSON,8951,41593,21566,0,3301,0,0,475,16251,2054
Texas,ANDERSON,4585,26538,15713,0,961,0,0,278,9587,1286
Texas,ANDREWS,733,2704,1418,0,231,0,0,31,1023,163
Texas,ANGELINA,6466,37447,22047,0,1631,0,0,315,13454,2075
Texas,ARANSAS,3295,13895,10125,0,423,0,0,100,3248,629
Texas,ARCHER,917,4500,3386,0,376,0,0,119,619,154
Texas,ARMSTRONG,240,1212,477,0,66,0,0,70,599,82
Texas,ATASCOSA,3241,28530,17351,0,1041,0,0,188,9950,895
Texas,AUSTIN,2211,7496,4050,0,515,0,0,71,2860,368
Texas,BAILEY,400,1085,622,0,16,0,0,16,430,89
Texas,BANDERA,3019,24393,12278,0,725,0,0,209,11181,889
Texas,BASTROP,7315,35714,20687,0,1887,0,0,350,12790,1704
Texas,BAYLOR,339,1256,923,0,23,0,0,10,300,92
Texas,BEE,2621,9907,6414,0,645,0,0,263,2585,438
Texas,BELL,36965,564352,340527,5898,65544,0,9393,2162,140827,17838
Texas,BEXAR,158710,1482381,894998,48023,167030,0,12062,11508,348760,39393
Texas,BLANCO,1071,5198,2759,0,177,0,0,101,2160,261
Texas,BORDEN,58,344,229,0,25,0,0,0,90,12
Texas,BOSQUE,2136,12867,6473,0,302,0,0,83,6009,525
Texas,BOWIE,8852,39023,21588,0,1941,0,0,459,15035,2354
Texas,BRAZORIA,23790,95358,54866,0,10623,0,0,1318,28551,4117
Texas,BRAZOS,8583,43787,22924,0,8552,0,0,299,12012,2052
Texas,BREWSTER,779,3491,1804,0,225,0,0,30,1432,192
Texas,BRISCOE,136,821,326,0,15,0,0,12,468,51
Texas,BROOKS,437,2241,1512,0,18,0,0,2,710,100
Texas,BROWN,3102,23586,11149,0,632,0,0,344,11461,1319
Texas,BURLESON,1720,9440,4360,0,283,0,0,142,4655,484
Texas,BURNET,4996,22036,12621,0,918,0,0,392,8105,1109
Texas,CALDWELL,3303,16629,10830,0,950,0,0,154,4695,650
Texas,CALHOUN,1628,8359,5586,0,196,0,0,118,2459,358
Texas,CALLAHAN,1494,9518,6130,0,391,0,0,54,2943,435
Texas,CAMERON,18188,117680,67754,0,8858,0,1590,742,38735,5516
Texas,CAMP,1138,4345,2380,0,190,0,0,13,1762,269
Texas,CARSON,638,2861,1199,0,91,0,0,3,1568,176
Texas,CASS,3086,17303,10349,0,567,0,0,114,6273,946
Texas,CASTRO,385,1779,612,0,81,0,0,59,1027,123
Texas,CHAMBERS,2204,8320,4672,0,927,0,0,36,2685,478
Texas,CHEROKEE,4054,18520,11869,0,647,0,0,134,5871,930
Texas,CHILDRESS,475,2464,1202,0,76,0,0,23,1164,171
Texas,CLAY,1408,6056,4400,0,408,0,0,132,1115,244
Texas,COCHRAN,151,1187,762,0,107,0,0,13,305,58
Texas,COKE,428,1334,813,0,65,0,0,18,438,92
Texas,COLEMAN,805,5372,2596,0,45,0,0,213,2517,330
Texas,COLLIN,46975,147347,81248,0,21893,0,0,3583,40622,6433
Texas,COLLINGSWORTH,264,934,549,0,33,0,0,3,349,61
Texas,COLORADO,1444,5531,3450,0,161,0,0,81,1839,310
Texas,COMAL,11378,90035,61979,0,7211,0,0,1414,19432,2604
Texas,COMANCHE,995,8675,5027,0,129,0,0,117,3402,441
Texas,CONCHO,287,1385,829,0,62,0,0,4,490,77
Texas,COOKE,3404,12494,7783,0,583,0,0,250,3878,746
Texas,CORYELL,11188,107932,74717,0,11805,0,0,462,20948,3362
Texas,COTTLE,122,862,457,0,71,0,0,3,331,60
Texas,CRANE,246,837,472,0,38,0,0,1,326,43
Texas,CROCKETT,283,742,261,0,31,0,0,2,448,35
Texas,CROSBY,430,1452,873,0,79,0,0,2,498,116
Texas,CULBERSON,189,936,625,0,49,0,0,1,262,62
Texas,DALLAM,469,2276,1038,0,39,0,0,5,1194,169
Texas,DALLAS,120073,630934,242089,13254,60612,0,14420,8856,291702,28560
Texas,DAWSON,709,3074,1602,0,86,0,0,13,1374,226
Texas,DEAF SMITH,719,3842,1541,0,162,0,0,54,2085,291
Texas,DELTA,635,2878,1552,0,98,0,0,12,1216,198
Texas,DENTON,41352,137299,73721,0,25143,0,0,2304,36130,6550
Texas,DE WITT,1857,7251,4868,0,214,0,0,65,2104,346
Texas,DICKENS,216,1255,736,0,1,0,0,1,518,58
Texas,DIMMIT,560,2692,1819,0,63,0,0,14,796,135
Texas,DONLEY,341,2030,867,0,34,0,0,19,1110,130
Texas,DUVAL,923,3661,2700,0,104,0,0,7,850,165
Texas,EASTLAND,1569,8940,5036,0,231,0,0,66,3608,523
Texas,ECTOR,7191,32035,15597,0,1812,0,0,330,14296,2076
Texas,EDWARDS,96,1230,819,0,57,0,0,11,343,43
Texas,ELLIS,11699,57533,27121,0,4941,0,0,666,24804,2584
Texas,EL PASO,47936,435328,273885,180,48737,0,2752,3371,106403,18725
Texas,ERATH,2180,12504,6672,0,1002,0,0,159,4671,551
Texas,FALLS,1267,14803,6768,0,294,0,0,18,7723,611
Texas,FANNIN,2716,51361,12434,0,742,0,481,172,37533,1790
Texas,FAYETTE,2187,9637,5554,0,196,0,0,137,3750,590
Texas,FISHER,423,1831,1279,0,55,0,0,7,491,117
Texas,FLOYD,268,1469,743,0,88,0,0,28,611,117
Texas,FOARD,125,403,194,0,11,0,0,0,199,29
Texas,FORT BEND,28060,128058,73810,0,15786,0,0,1323,37139,4929
Texas,FRANKLIN,1046,3693,2283,0,179,0,0,16,1215,197
Texas,FREESTONE,1735,9230,5164,0,332,0,0,138,3596,471
Texas,FRIO,741,4538,2197,0,316,0,0,102,1924,185
Texas,GAINES,684,2112,1136,0,64,0,0,47,865,139
Texas,GALVESTON,23077,93348,52277,0,11690,0,0,958,28422,4630
Texas,GARZA,299,836,504,0,29,0,0,13,291,72
Texas,GILLESPIE,3238,15536,8325,0,314,0,0,429,6468,727
Texas,GLASSCOCK,109,329,251,0,26,0,0,1,51,18
Texas,GOLIAD,698,3068,2141,0,122,0,0,12,793,128
Texas,GONZALES,1675,5508,3466,0,282,0,0,203,1557,248
Texas,GRAY,1925,8579,3387,0,240,0,0,36,4917,590
Texas,GRAYSON,12115,60286,34693,0,2588,0,0,789,22216,3533
Texas,GREGG,9037,40047,21561,0,3032,0,0,425,15029,2253
Texas,GRIMES,1918,9604,5754,0,278,0,0,195,3376,500
Texas,GUADALUPE,14389,140623,100517,0,17130,0,0,1161,21815,3525
Texas,HALE,2056,7940,4114,0,413,0,0,56,3358,534
Texas,HALL,216,1194,567,0,53,0,0,1,573,94
Texas,HAMILTON,886,4640,2503,0,151,0,0,83,1903,211
Texas,HANSFORD,306,919,257,0,10,0,0,52,600,85
Texas,HARDEMAN,389,1051,683,0,37,0,0,22,309,77
Texas,HARDIN,5644,17070,10557,0,1152,0,0,264,5097,1141
Texas,HARRIS,185793,1028968,446226,8093,129265,0,77499,11850,356035,40054
Texas,HARRISON,4714,28882,16414,0,1736,0,0,267,10465,1529
Texas,HARTLEY,513,1201,552,0,47,0,0,3,599,77
Texas,HASKELL,445,2676,1539,0,69,0,0,18,1051,144
Texas,HAYS,11086,60372,34187,0,10383,0,0,624,15178,2283
Texas,HEMPHILL,290,559,208,0,18,0,0,2,331,56
Texas,HENDERSON,9502,38531,19557,0,1179,0,0,308,17488,2100
Texas,HIDALGO,27140,168018,98595,0,11645,0,0,1010,56768,7817
Texas,HILL,3526,22174,12470,0,637,0,0,132,8935,1105
Texas,HOCKLEY,1669,5240,2918,0,514,0,0,77,1731,365
Texas,HOOD,6659,22828,12705,0,1418,0,0,354,8352,1392
Texas,HOPKINS,2551,12680,6604,0,599,0,0,109,5368,775
Texas,HOUSTON,2530,10884,6192,0,181,0,0,21,4490,597
Texas,HOWARD,2399,35464,11643,4899,443,0,1301,134,17044,1427
Texas,HUDSPETH,156,1116,806,0,117,0,0,1,193,44
Texas,HUNT,8812,40200,18324,0,2933,0,0,279,18663,2169
Texas,HUTCHINSON,2224,10699,4041,0,252,0,0,67,6340,730
Texas,IRION,191,1128,870,0,57,0,0,9,192,35
Texas,JACK,698,1961,1342,0,114,0,0,77,428,96
Texas,JACKSON,1421,3914,2436,0,272,0,0,83,1124,210
Texas,JASPER,2703,13162,8104,0,537,0,0,217,4304,876
Texas,JEFF DAVIS,255,1177,642,0,11,0,0,124,400,45
Texas,JEFFERSON,19994,72260,42700,0,6183,0,0,1120,22256,4567
Texas,JIM HOGG,380,2152,1537,0,51,0,0,14,549,96
Texas,JIM WELLS,2816,13779,9915,0,570,0,0,156,3138,572
Texas,JOHNSON,12654,50669,27711,0,4860,0,0,410,17689,2462
Texas,JONES,1617,7998,4918,0,625,0,0,64,2391,377
Texas,KARNES,943,5946,3463,0,247,0,0,62,2173,214
Texas,KAUFMAN,6787,39096,18434,0,2918,0,0,256,17488,1824
Texas,KENDALL,3197,20639,12832,0,1066,0,0,369,6372,665
Texas,KENEDY,48,114,82,0,23,0,0,0,9,3
Texas,KENT,148,287,193,0,2,0,0,1,90,19
Texas,KERR,5769,58340,25544,0,1232,0,177,975,30413,2654
Texas,KIMBLE,387,2954,1638,0,72,0,0,71,1173,135
Texas,KING,35,115,92,0,3,0,0,0,20,4
Texas,KINNEY,406,3536,2004,0,22,0,0,4,1506,131
Texas,KLEBERG,2410,12403,8158,0,1413,0,0,217,2615,424
Texas,KNOX,212,1338,532,0,14,0,0,1,790,77
Texas,LAMAR,4977,22003,11628,0,766,0,0,85,9525,1491
Texas,LAMB,745,3254,1694,0,191,0,0,54,1314,238
Texas,LAMPASAS,3384,39338,28374,0,2510,0,0,496,7958,1166
Texas,LA SALLE,286,1153,786,0,78,0,0,1,287,63
Texas,LAVACA,1699,7595,4460,0,268,0,0,90,2777,335
Texas,LEE,1280,6645,3584,0,343,0,0,51,2667,327
Texas,LEON,1540,9788,5355,0,212,0,0,24,4197,577
Texas,LIBERTY,6678,24729,13978,0,1355,0,0,267,9129,1374
Texas,LIMESTONE,1736,14419,5332,0,347,0,0,52,8688,694
Texas,LIPSCOMB,186,747,216,0,38,0,0,1,492,79
Texas,LIVE OAK,1155,4185,2447,0,58,0,0,6,1675,203
Texas,LLANO,3197,12872,7356,0,250,0,0,452,4815,570
Texas,LOVING,28,46,34,0,0,0,0,0,12,3
Texas,LUBBOCK,17171,88609,48111,0,10560,0,0,1358,28580,5125
Texas,LYNN,321,1021,569,0,23,0,0,3,426,68
Texas,MC CULLOCH,655,3005,1275,0,83,0,0,40,1607,197
Texas,MC LENNAN,18261,253511,99290,23,13021,0,68079,1312,71786,6664
Texas,MC MULLEN,114,301,159,0,0,0,0,0,142,11
Texas,MADISON,907,4557,2251,0,166,0,0,12,2128,224
Texas,MARION,1347,7579,4229,0,275,0,0,48,3027,406
Texas,MARTIN,297,1535,524,0,59,0,0,14,939,73
Texas,MASON,294,2747,1123,0,34,0,0,13,1577,85
Texas,MATAGORDA,3109,13449,7631,0,606,0,0,66,5146,609
Texas,MAVERICK,1541,7142,4715,0,424,0,0,3,2000,288
Texas,MEDINA,5092,35503,23116,0,2638,0,0,178,9571,1011
Texas,MENARD,278,1379,573,0,15,0,0,1,791,56
Texas,MIDLAND,8305,35379,18285,0,3151,0,0,658,13285,1939
Texas,MILAM,2625,13147,6558,0,313,0,0,73,6203,626
Texas,MILLS,440,2581,1359,0,55,0,0,92,1075,129
Texas,MITCHELL,864,3062,1643,0,103,0,0,1,1315,174
Texas,MONTAGUE,1869,7418,4525,0,194,0,0,45,2655,507
Texas,MONTGOMERY,32978,130133,73901,0,14318,0,0,2020,39894,6252
Texas,MOORE,868,3995,1607,0,186,0,0,10,2193,320
Texas,MORRIS,1197,7994,4465,0,235,0,0,27,3266,374
Texas,MOTLEY,126,923,554,0,0,0,0,11,357,55
Texas,NACOGDOCHES,4056,20280,11950,0,1721,0,0,334,6276,986
Texas,NAVARRO,3936,22613,11122,0,1211,0,0,124,10156,1054
Texas,NEWTON,1102,5368,3094,0,181,0,0,48,2045,364
Texas,NOLAN,1140,5576,2977,0,208,0,0,21,2369,342
Texas,NUECES,29423,149465,104417,0,15187,0,0,1661,28200,5796
Texas,OCHILTREE,496,1408,731,0,36,0,0,36,604,110
Texas,OLDHAM,193,1284,330,0,19,0,0,0,936,82
Texas,ORANGE,7354,40115,28046,0,1811,0,0,679,9580,2047
Texas,PALO PINTO,2735,11881,6730,0,485,0,0,193,4472,547
Texas,PANOLA,1923,10237,4543,0,335,0,0,100,5260,495
Texas,PARKER,11787,46858,29020,0,3742,0,0,543,13553,2188
Texas,PARMER,467,1426,660,0,73,0,0,36,657,140
Texas,PECOS,971,2382,1265,0,78,0,0,144,894,170
Texas,POLK,4968,35243,21088,0,706,0,0,272,13177,1781
Texas,POTTER,7756,71814,23938,2807,2743,0,872,427,41027,3500
Texas,PRESIDIO,412,1734,1233,0,83,0,0,3,414,67
Texas,RAINS,1310,7384,4426,0,171,0,0,62,2724,374
Texas,RANDALL,9523,54288,23125,0,3363,0,0,457,27342,3466
Texas,REAGAN,140,790,534,0,36,0,0,12,208,41
Texas,REAL,386,3881,1200,0,47,0,0,127,2506,160
Texas,RED RIVER,1151,5820,3466,0,144,0,0,42,2169,352
Texas,REEVES,461,2226,1279,0,74,0,0,98,776,137
Texas,REFUGIO,603,3993,2778,0,119,0,0,30,1066,160
Texas,ROBERTS,91,124,85,0,5,0,0,1,33,10
Texas,ROBERTSON,1404,7449,3621,0,310,0,0,48,3470,414
Texas,ROCKWALL,5037,23898,13534,0,3036,0,0,294,7035,925
Texas,RUNNELS,962,3943,2351,0,127,0,0,28,1437,240
Texas,RUSK,4140,18442,10338,0,590,0,0,372,7142,971
Texas,SABINE,1198,8233,4770,0,175,0,0,54,3234,450
Texas,SAN AUGUSTINE,950,4698,2799,0,71,0,0,15,1814,280
Texas,SAN JACINTO,2876,12709,7441,0,480,0,0,146,4642,732
Texas,SAN PATRICIO,6347,32478,23929,0,2387,0,0,350,5812,1140
Texas,SAN SABA,566,2681,1181,0,6,0,0,28,1466,143
Texas,SCHLEICHER,174,861,615,0,33,0,0,2,212,26
Texas,SCURRY,1100,4659,2231,0,161,0,0,96,2172,258
Texas,SHACKELFORD,268,1349,956,0,41,0,0,52,299,60
Texas,SHELBY,1701,7504,4021,0,144,0,0,43,3296,427
Texas,SHERMAN,149,445,293,0,3,0,0,26,123,38
Texas,SMITH,16119,69380,44351,0,5440,0,0,961,18628,3580
Texas,SOMERVELL,631,2312,1289,0,176,0,0,87,760,124
Texas,STARR,1198,7935,5206,0,318,0,0,12,2399,342
Texas,STEPHENS,1025,3041,1528,0,114,0,0,82,1318,203
Texas,STERLING,79,235,86,0,3,0,0,0,146,23
Texas,STONEWALL,148,441,207,0,1,0,0,2,231,35
Texas,SUTTON,236,951,618,0,23,0,0,15,294,44
Texas,SWISHER,556,3251,1358,0,105,0,0,63,1725,193
Texas,TARRANT,123157,524966,280730,0,76550,0,59,8244,159384,23990
Texas,TAYLOR,12071,83757,54820,0,10149,0,0,1082,17705,3094
Texas,TERRELL,153,849,389,0,14,0,0,11,435,23
Texas,TERRY,794,2681,1361,0,169,0,0,161,991,147
Texas,THROCKMORTON,166,576,409,0,39,0,0,0,127,24
Texas,TITUS,2011,7726,4764,0,353,0,0,117,2493,395
Texas,TOM GREEN,9965,57097,35576,0,5982,0,0,1044,14494,2436
Texas,TRAVIS,60324,1725119,150979,1197,44259,1391866,39437,5413,91968,12507
Texas,TRINITY,2041,10355,5596,0,281,0,0,61,4417,526
Texas,TYLER,2585,9580,5635,0,172,0,0,93,3680,609
Texas,UPSHUR,3712,16943,9390,0,609,0,0,117,6827,957
Texas,UPTON,222,1035,577,0,32,0,0,22,405,73
Texas,UVALDE,1711,8665,4600,0,394,0,0,106,3565,390
Texas,VAL VERDE,3811,20982,13323,0,2040,0,0,40,5579,744
Texas,VAN ZANDT,5125,23309,12115,0,642,0,0,223,10329,1326
Texas,VICTORIA,7126,31003,19798,0,1599,0,0,426,9179,1522
Texas,WALKER,4543,18330,9929,0,2459,0,0,294,5648,809
Texas,WALLER,2699,9997,5106,0,963,0,0,123,3805,482
Texas,WARD,749,3362,2192,0,62,0,0,8,1100,199
Texas,WASHINGTON,2856,10904,6352,0,355,0,0,271,3927,624
Texas,WEBB,7003,41571,27448,0,2930,0,0,324,10869,2219
Texas,WHARTON,2760,12099,6168,0,470,0,0,60,5401,520
Texas,WHEELER,368,2011,933,0,51,0,0,39,988,120
Texas,WICHITA,12855,72762,53323,0,7469,0,0,1432,10538,2603
Texas,WILBARGER,849,4533,3309,0,169,0,0,69,986,214
Texas,WILLACY,1043,7111,3810,0,326,0,0,27,2948,297
Texas,WILLIAMSON,36837,155010,89120,0,22839,0,0,2061,40990,6440
Texas,WILSON,4472,32514,22098,0,2521,0,0,257,7638,1061
Texas,WINKLER,593,2027,1088,0,53,0,0,2,885,92
Texas,WISE,6138,22840,13058,0,1239,0,0,335,8208,1234
Texas,WOOD,4835,20725,11756,0,462,0,0,333,8174,1290
Texas,YOAKUM,402,1235,812,0,13,0,0,21,389,81
Texas,YOUNG,1366,3910,2273,0,186,0,0,88,1363,296
Texas,ZAPATA,676,2553,1790,0,35,0,0,2,726,165
Texas,ZAVALA,273,2256,1236,0,138,0,0,14,868,108
Utah,BEAVER,495,1464,900,0,49,0,0,65,450,73
Utah,BOX ELDER,2544,10772,5391,0,740,0,0,120,4521,525
Utah,CACHE,4269,15490,7746,0,2796,0,0,352,4596,701
Utah,CARBON,1834,8200,4379,0,182,0,0,38,3600,369
Utah,DAGGETT,114,530,247,0,2,0,0,0,281,39
Utah,DAVIS,18930,106258,60110,0,14127,0,0,2057,29964,3598
Utah,DUCHESNE,1127,6059,2694,0,169,0,0,15,3180,390
Utah,EMERY,811,1951,921,0,65,0,0,77,888,135
Utah,GARFIELD,434,1223,684,0,44,0,0,18,477,104
Utah,GRAND,745,3374,1514,0,48,0,0,34,1777,237
Utah,IRON,2422,10879,5836,0,1164,0,0,285,3594,517
Utah,JUAB,711,2639,1248,0,87,0,0,89,1215,158
Utah,KANE,757,2692,1721,0,61,0,0,23,886,149
Utah,MILLARD,816,2933,1528,0,86,0,0,31,1287,139
Utah,MORGAN,546,2997,1599,0,231,0,0,234,933,122
Utah,PIUTE,119,497,359,0,9,0,0,1,128,35
Utah,RICH,135,644,465,0,25,0,0,6,149,30
Utah,SALT LAKE,54593,352700,109699,12674,23556,0,49687,4189,152895,13291
Utah,SAN JUAN,632,2292,1027,0,127,0,0,6,1132,125
Utah,SANPETE,1816,6720,3413,0,356,0,0,80,2871,337
Utah,SEVIER,1308,5617,2894,0,208,0,0,59,2456,320
Utah,SUMMIT,2620,5835,2954,0,388,0,0,222,2271,313
Utah,TOOELE,3527,21728,11349,0,1409,0,0,123,8847,898
Utah,UINTAH,2023,7254,2934,0,202,0,0,79,4039,528
Utah,UTAH,17926,69248,32487,0,10142,0,0,1656,24964,3264
Utah,WASATCH,1315,3328,1616,0,132,0,0,54,1525,204
Utah,WASHINGTON,13075,40029,23293,0,2095,0,0,1005,13637,2321
Utah,WAYNE,211,707,295,0,1,0,0,43,368,39
Utah,WEBER,16100,84128,47475,0,8701,0,0,1246,26706,3363
Virginia,ACCOMACK,4223,11261,6301,0,1094,0,0,258,3608,607
Virginia,ALBEMARLE,7343,18666,9885,0,3226,0,0,829,4726,876
Virginia,ALLEGHANY,1909,7674,3436,0,183,0,0,121,3935,515
Virginia,AMELIA,1331,6667,2829,0,388,0,0,36,3413,326
Virginia,AMHERST,2912,10418,5529,0,537,0,0,77,4275,704
Virginia,APPOMATTOX,1478,6147,2741,0,247,0,0,89,3070,350
