State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
Montana,MCCONE,177,612,166,0,9,0,0,0,436,91
Montana,MADISON,917,3647,1877,0,113,0,0,43,1614,279
Montana,MEAGHER,240,1513,615,0,46,0,0,12,840,103
Montana,MINERAL,595,3303,1894,0,76,0,0,17,1316,216
Montana,MISSOULA,9853,45169,20079,0,6167,0,0,767,18156,2880
Montana,MUSSELSHELL,540,3650,1866,0,14,0,0,11,1758,221
Montana,PARK,1601,6653,3403,0,254,0,0,108,2889,445
Montana,PETROLEUM,48,194,121,0,0,0,0,0,72,19
Montana,PHILLIPS,352,1579,758,0,57,0,0,3,760,150
Montana,PONDERA,575,2917,1636,0,104,0,0,51,1126,198
Montana,POWDER RIVER,134,1083,274,0,0,0,0,30,779,63
Montana,POWELL,1076,4559,1710,0,166,0,0,69,2614,341
Montana,PRAIRIE,145,847,480,0,2,0,0,8,356,58
Montana,RAVALLI,5248,29013,16084,0,1150,0,0,400,11378,1609
Montana,RICHLAND,711,3076,1511,0,104,0,0,33,1428,251
Montana,ROOSEVELT,928,2798,1411,0,149,0,0,2,1237,173
Montana,ROSEBUD,802,3419,1611,0,105,0,0,117,1586,215
Montana,SANDERS,1599,9132,5521,0,198,0,0,59,3353,558
Montana,SHERIDAN,327,689,381,0,49,0,0,15,243,62
Montana,SILVER BOW,3700,19284,8006,0,1195,0,0,213,9869,1331
Montana,STILLWATER,801,4114,1987,0,109,0,0,29,1989,342
Montana,SWEET GRASS,391,1368,827,0,12,0,0,32,496,128
Montana,TETON,623,3004,1840,0,119,0,0,84,961,228
Montana,TOOLE,561,1873,938,0,70,0,0,27,838,159
Montana,TREASURE,89,269,105,0,0,0,0,0,165,25
Montana,VALLEY,769,2918,1439,0,40,0,0,94,1344,276
Montana,WHEATLAND,203,999,571,0,0,0,0,8,419,78
Montana,WIBAUX,94,333,193,0,0,0,0,0,140,26
Montana,YELLOWSTONE,14288,67452,32242,0,4101,0,0,1034,30075,4318
North Carolina,ALAMANCE,11428,53362,24792,0,2134,0,0,666,25770,2426
North Carolina,ALEXANDER,2873,12316,6424,0,363,0,0,95,5435,865
North Carolina,ALLEGHANY,1048,4145,2655,0,107,0,0,120,1264,286
North Carolina,ANSON,1694,9625,4322,0,293,0,0,31,4979,517
North Carolina,ASHE,2057,10662,6714,0,258,0,0,133,3557,647
North Carolina,AVERY,1210,7892,3559,0,263,0,0,129,3942,475
North Carolina,BEAUFORT,4056,22479,14371,0,886,0,0,381,6841,1050
North Carolina,BERTIE,1072,6141,3300,0,136,0,0,62,2643,252
North Carolina,BLADEN,3086,15348,8753,0,495,0,0,55,6044,756
North Carolina,BRUNSWICK,13243,51921,35505,0,2105,0,0,640,13670,2919
North Carolina,BUNCOMBE,20337,146048,52048,1541,5166,0,7861,1590,77841,7043
North Carolina,BURKE,7320,39248,19116,0,915,0,0,395,18821,2455
North Carolina,CABARRUS,13133,61646,31364,0,4480,0,0,632,25170,3847
North Carolina,CALDWELL,6424,31655,16663,0,966,0,0,256,13771,2082
North Carolina,CAMDEN,1020,6917,4166,0,1517,0,0,91,1143,173
North Carolina,CARTERET,8532,47118,30698,0,2472,0,0,1064,12884,2216
North Carolina,CASWELL,1958,7251,3368,0,218,0,0,118,3547,479
North Carolina,CATAWBA,11918,55581,28361,0,2592,0,0,818,23810,3911
North Carolina,CHATHAM,6150,15353,7320,0,539,0,0,299,7195,895
North Carolina,CHEROKEE,2824,15248,8560,0,358,0,0,133,6196,976
North Carolina,CHOWAN,1579,6329,3551,0,352,0,0,20,2406,247
North Carolina,CLAY,1126,6181,3155,0,167,0,0,107,2752,391
North Carolina,CLEVELAND,7682,41395,22905,0,1844,0,0,418,16228,2310
North Carolina,COLUMBUS,4002,27409,16723,0,912,0,0,158,9616,1258
North Carolina,CRAVEN,13361,77069,53504,0,8791,0,329,899,13546,2249
North Carolina,CUMBERLAND,46114,469888,302863,0,66441,0,2665,3081,94838,16907
North Carolina,CURRITUCK,3130,13268,8563,0,2352,0,0,304,2050,383
North Carolina,DARE,3443,8520,5593,0,361,0,0,280,2287,392
North Carolina,DAVIDSON,13801,46191,20052,0,1617,0,0,519,24003,3542
North Carolina,DAVIE,3297,14717,7250,0,609,0,0,107,6751,963
North Carolina,DUPLIN,3498,22447,14637,0,1174,0,0,196,6440,980
North Carolina,DURHAM,16011,143701,43532,5688,6844,0,8405,817,78414,4571
North Carolina,EDGECOMBE,3411,24539,14347,0,1154,0,0,156,8881,983
North Carolina,FORSYTH,26049,169574,59426,53,7715,0,61102,1522,39756,6631
North Carolina,FRANKLIN,4803,20620,10487,0,830,0,0,171,9133,963
North Carolina,GASTON,17070,70511,38149,0,4337,0,0,769,27255,4524
North Carolina,GATES,1118,5062,3289,0,601,0,0,138,1033,198
North Carolina,GRAHAM,731,3952,1987,0,50,0,0,10,1905,220
North Carolina,GRANVILLE,4871,20844,9784,0,952,0,0,164,9944,961
North Carolina,GREENE,1297,5883,3764,0,177,0,0,53,1888,313
North Carolina,GUILFORD,34020,139242,74784,0,12121,0,0,2721,49616,7194
North Carolina,HALIFAX,3817,22920,14359,0,677,0,0,368,7516,971
North Carolina,HARNETT,13520,66562,36401,0,9010,0,0,418,20733,3277
North Carolina,HAYWOOD,6702,33607,17780,0,1054,0,0,586,14188,1904
North Carolina,HENDERSON,11594,44648,22640,0,1446,0,0,751,19811,2760
North Carolina,HERTFORD,1882,9508,5893,0,386,0,0,264,2966,341
North Carolina,HOKE,5747,44583,26270,0,8486,0,0,259,9567,1853
North Carolina,HYDE,420,2515,1849,0,77,0,0,1,588,71
North Carolina,IREDELL,12112,52372,25664,0,4108,0,0,431,22169,3514
North Carolina,JACKSON,3097,16415,9122,0,795,0,0,145,6353,893
North Carolina,JOHNSTON,13784,52618,27571,0,3681,0,0,748,20617,2798
North Carolina,JONES,1138,10239,7624,0,870,0,0,45,1700,300
North Carolina,LEE,4246,37744,24314,0,5660,0,0,256,7513,1035
North Carolina,LENOIR,4714,33627,23002,0,1473,0,0,270,8883,1332
North Carolina,LINCOLN,6320,24366,11924,0,1402,0,0,247,10793,1789
North Carolina,MCDOWELL,3620,29658,13520,0,643,0,0,107,15389,1638
North Carolina,MACON,3624,19342,10190,0,296,0,0,320,8537,1294
North Carolina,MADISON,1479,9539,4799,0,394,0,0,36,4310,536
North Carolina,MARTIN,1761,11729,7299,0,389,0,0,66,3974,543
North Carolina,MECKLENBURG,57699,225778,111967,0,28907,0,0,3836,81068,13503
North Carolina,MITCHELL,1204,7739,3692,0,137,0,0,18,3892,464
North Carolina,MONTGOMERY,2050,10978,6328,0,305,0,0,102,4243,651
North Carolina,MOORE,10380,42362,27349,0,4143,0,0,1418,9452,1941
North Carolina,NASH,8323,37102,23255,0,1704,0,0,305,11837,1615
North Carolina,NEW HANOVER,17937,74398,46711,0,9541,0,113,1338,16695,3457
North Carolina,NORTHAMPTON,1564,9192,4684,0,150,0,0,40,4318,395
North Carolina,ONSLOW,24560,211464,151245,0,34799,0,0,1915,23505,5339
North Carolina,ORANGE,6584,28010,11965,0,2846,0,0,1092,12107,1220
North Carolina,PAMLICO,1386,8803,4826,0,233,0,0,540,3203,338
North Carolina,PASQUOTANK,4605,21637,13117,0,3819,0,0,476,4225,720
North Carolina,PENDER,5979,23936,15114,0,1962,0,0,295,6565,1087
North Carolina,PERQUIMANS,1604,6524,4116,0,646,0,0,7,1755,251
North Carolina,PERSON,3018,17097,8701,0,595,0,0,88,7714,826
North Carolina,PITT,10749,58938,38225,0,5827,0,0,763,14123,2381
North Carolina,POLK,2133,9122,5261,0,183,0,0,177,3501,535
North Carolina,RANDOLPH,11122,42272,21280,0,1711,0,0,336,18945,2583
North Carolina,RICHMOND,3658,29617,17776,0,1109,0,0,149,10584,1434
North Carolina,ROBESON,8050,61657,37145,0,4054,0,0,659,19798,2824
North Carolina,ROCKINGHAM,8083,29064,17137,0,1180,0,0,204,10543,1753
North Carolina,ROWAN,12116,115857,32857,12891,2271,0,13003,502,54334,4962
North Carolina,RUTHERFORD,5546,36494,17404,0,843,0,0,341,17906,2071
North Carolina,SAMPSON,3918,30506,18189,0,926,0,0,203,11189,1496
North Carolina,SCOTLAND,2945,16399,9722,0,560,0,0,246,5872,878
North Carolina,STANLY,4709,18815,9569,0,772,0,0,120,8354,1285
North Carolina,STOKES,3961,14366,7212,0,428,0,0,96,6629,980
North Carolina,SURRY,4720,28696,17596,0,767,0,0,70,10262,1863
North Carolina,SWAIN,1275,7910,4286,0,186,0,0,25,3414,362
North Carolina,TRANSYLVANIA,3447,13939,7198,0,390,0,0,156,6194,854
North Carolina,TYRRELL,430,908,627,0,109,0,0,0,171,57
North Carolina,UNION,13295,44231,25244,0,3197,0,0,760,15030,2854
North Carolina,VANCE,2463,20282,10212,0,622,0,0,67,9381,920
North Carolina,WAKE,58503,227294,122544,529,30313,0,178,4887,68844,9740
North Carolina,WARREN,1624,10135,4818,0,220,0,0,190,4906,513
North Carolina,WASHINGTON,951,5482,3357,0,155,0,0,156,1814,226
North Carolina,WATAUGA,2694,13499,6046,0,1742,0,0,249,5462,786
North Carolina,WAYNE,12885,76636,52408,0,7701,0,0,945,15582,2600
North Carolina,WILKES,4277,22763,12929,0,550,0,0,188,9095,1555
North Carolina,WILSON,5635,31557,19443,0,1581,0,0,196,10336,1327
North Carolina,YADKIN,2642,11552,6438,0,420,0,0,72,4621,870
North Carolina,YANCEY,1555,11340,6645,0,87,0,0,25,4583,571
North Dakota,ADAMS,210,1080,532,0,68,0,0,13,467,83
North Dakota,BARNES,946,5553,2146,0,169,0,0,99,3139,365
North Dakota,BENSON,408,1998,1108,0,65,0,0,6,819,116
North Dakota,BILLINGS,123,164,65,0,12,0,0,11,76,18
North Dakota,BOTTINEAU,646,2515,1262,0,209,0,0,145,900,211
North Dakota,BOWMAN,222,870,389,0,12,0,0,6,463,112
North Dakota,BURKE,213,786,533,0,20,0,0,27,206,60
North Dakota,BURLEIGH,7065,25214,13398,0,2023,0,0,375,9418,1970
North Dakota,CASS,10492,83964,26575,6643,4887,0,6742,876,38242,4137
North Dakota,CAVALIER,378,1222,637,0,45,0,0,68,472,127
North Dakota,DICKEY,486,1877,780,0,57,0,0,5,1035,110
North Dakota,DIVIDE,233,665,355,0,26,0,0,5,280,60
North Dakota,DUNN,326,1010,555,0,31,0,0,2,420,113
North Dakota,EDDY,195,845,396,0,21,0,0,8,419,64
North Dakota,EMMONS,327,1304,774,0,64,0,0,1,466,147
North Dakota,FOSTER,227,1034,480,0,48,0,0,52,454,64
North Dakota,GOLDEN VALLEY,175,359,135,0,21,0,0,0,203,45
North Dakota,GRAND FORKS,6057,28029,14029,0,4434,0,0,333,9233,1629
North Dakota,GRANT,240,644,351,0,24,0,0,0,269,66
North Dakota,GRIGGS,215,1322,669,0,27,0,0,31,596,103
North Dakota,HETTINGER,278,989,450,0,11,0,0,80,448,73
North Dakota,KIDDER,209,949,527,0,21,0,0,6,395,75
North Dakota,LA MOURE,340,1221,492,0,37,0,0,9,683,110
North Dakota,LOGAN,139,975,460,0,41,0,0,7,466,76
North Dakota,MCHENRY,576,1879,1275,0,57,0,0,2,544,172
North Dakota,MCINTOSH,220,1000,465,0,81,0,0,53,400,102
North Dakota,MCKENZIE,508,1662,833,0,27,0,0,0,802,158
North Dakota,MCLEAN,869,3824,2058,0,125,0,0,33,1608,303
North Dakota,MERCER,721,1998,1194,0,21,0,0,4,779,193
North Dakota,MORTON,2094,9500,5619,0,523,0,0,147,3211,731
North Dakota,MOUNTRAIL,573,2339,1394,0,80,0,0,25,841,188
North Dakota,NELSON,364,2237,1205,0,92,0,0,9,931,150
North Dakota,OLIVER,144,439,252,0,9,0,0,12,166,54
North Dakota,PEMBINA,721,3019,1556,0,181,0,0,68,1215,244
North Dakota,PIERCE,406,1210,627,0,65,0,0,1,518,123
North Dakota,RAMSEY,814,4613,2278,0,294,0,0,34,2007,351
North Dakota,RANSOM,503,3869,1435,0,35,0,0,79,2320,215
North Dakota,RENVILLE,322,967,666,0,89,0,0,5,207,70
North Dakota,RICHLAND,1064,5515,2276,0,239,0,0,56,2944,363
North Dakota,ROLETTE,745,3880,2286,0,190,0,0,20,1384,203
North Dakota,SARGENT,323,1401,675,0,55,0,0,14,656,93
North Dakota,SHERIDAN,152,269,157,0,11,0,0,0,101,40
North Dakota,SIOUX,328,1643,953,0,34,0,0,0,655,69
North Dakota,SLOPE,47,130,20,0,0,0,0,2,109,21
North Dakota,STARK,1998,9250,5040,0,414,0,0,35,3761,723
North Dakota,STEELE,216,1101,666,0,16,0,0,14,406,63
North Dakota,STUTSMAN,1756,9043,3853,0,409,0,0,222,4558,593
North Dakota,TOWNER,243,743,326,0,1,0,0,5,411,88
North Dakota,TRAILL,725,4948,2001,0,257,0,0,23,2667,254
North Dakota,WALSH,1048,4615,2068,0,85,0,0,165,2297,332
North Dakota,WARD,6415,24855,15639,0,3529,0,0,333,5354,1532
North Dakota,WELLS,363,1159,581,0,63,0,0,3,513,112
North Dakota,WILLIAMS,1999,7542,3472,0,104,0,0,62,3904,686
Nebraska,ADAMS,2265,14932,8846,0,627,0,0,137,5322,932
Nebraska,ANTELOPE,610,3573,2330,0,73,0,0,11,1159,245
Nebraska,ARTHUR,43,85,14,0,0,0,0,0,70,12
Nebraska,BANNER,46,265,103,0,0,0,0,22,140,28
Nebraska,BLAINE,39,260,200,0,3,0,0,1,56,18
Nebraska,BOONE,540,4144,1973,0,108,0,0,80,1983,246
Nebraska,BOX BUTTE,908,4572,1719,0,221,0,0,56,2575,408
Nebraska,BOYD,199,1505,570,0,27,0,0,2,907,106
Nebraska,BROWN,270,2539,1706,0,27,0,0,2,803,158
Nebraska,BUFFALO,2793,17848,10546,0,1204,0,0,146,5953,1105
Nebraska,BURT,703,3322,1376,0,105,0,0,32,1809,172
Nebraska,BUTLER,698,3432,2089,0,90,0,0,80,1174,257
Nebraska,CASS,3058,16948,9951,0,1231,0,0,220,5546,804
Nebraska,CEDAR,695,3098,1639,0,185,0,0,40,1234,248
Nebraska,CHASE,289,2040,1474,0,19,0,0,1,546,116
Nebraska,CHERRY,429,2496,901,0,58,0,0,35,1502,225
Nebraska,CHEYENNE,732,3740,1642,0,118,0,0,157,1822,303
Nebraska,CLAY,529,3074,1982,0,73,0,0,27,992,200
Nebraska,COLFAX,654,1729,834,0,58,0,0,63,774,171
Nebraska,CUMING,702,3538,1706,0,148,0,0,47,1636,225
Nebraska,CUSTER,852,6279,4037,0,115,0,0,212,1915,395
Nebraska,DAKOTA,1183,4352,2422,0,266,0,0,9,1655,390
Nebraska,DAWES,729,5886,2233,0,250,0,0,26,3376,363
Nebraska,DAWSON,1538,7795,3505,0,144,0,0,210,3935,566
Nebraska,DEUEL,238,857,472,0,16,0,0,0,369,71
Nebraska,DIXON,486,1808,985,0,112,0,0,1,710,138
Nebraska,DODGE,3207,15615,8049,0,846,0,0,210,6509,897
Nebraska,DOUGLAS,37463,210785,84400,8438,15201,0,2752,3697,96296,9412
Nebraska,DUNDY,183,582,427,0,0,0,0,7,148,59
Nebraska,FILLMORE,504,4238,2342,0,41,0,0,18,1837,268
Nebraska,FRANKLIN,291,2509,1646,0,45,0,0,42,776,170
Nebraska,FRONTIER,239,887,616,0,17,0,0,12,243,64
Nebraska,FURNAS,425,3112,2028,0,44,0,0,13,1025,200
Nebraska,GAGE,1585,13992,7767,0,390,0,0,161,5674,863
Nebraska,GARDEN,205,1046,585,0,34,0,0,1,426,78
Nebraska,GARFIELD,146,1811,872,0,0,0,0,2,938,96
Nebraska,GOSPER,166,1196,771,0,19,0,0,11,394,93
Nebraska,GRANT,59,218,67,0,2,0,0,0,149,20
Nebraska,GREELEY,209,1968,922,0,13,0,0,2,1031,142
Nebraska,HALL,3832,39832,17930,0,863,0,554,421,20064,2220
Nebraska,HAMILTON,647,4662,2540,0,126,0,0,21,1975,338
Nebraska,HARLAN,294,2198,1319,0,31,0,0,31,818,170
Nebraska,HAYES,86,246,52,0,5,0,0,1,188,41
Nebraska,HITCHCOCK,248,1578,1079,0,22,0,0,22,454,90
Nebraska,HOLT,753,3824,2260,0,134,0,0,34,1396,415
Nebraska,HOOKER,77,249,117,0,11,0,0,7,115,25
Nebraska,HOWARD,455,5522,3033,0,57,0,0,178,2253,296
Nebraska,JEFFERSON,777,3953,2259,0,84,0,0,20,1590,261
Nebraska,JOHNSON,408,1834,866,0,67,0,0,131,769,105
Nebraska,KEARNEY,487,2307,1191,0,85,0,0,84,948,188
Nebraska,KEITH,666,3504,1802,0,101,0,0,5,1595,263
Nebraska,KEYA PAHA,76,18870,329,738,3,0,3196,0,14604,22
Nebraska,KIMBALL,436,2321,837,0,17,0,0,3,1464,140
Nebraska,KNOX,761,4536,2817,0,41,0,0,5,1672,340
Nebraska,LANCASTER,18509,131699,55044,170,9583,0,24804,1821,40276,6493
Nebraska,LINCOLN,3162,16634,8939,521,470,0,578,221,5905,1072
Nebraska,LOGAN,63,242,185,0,3,0,0,1,53,19
Nebraska,LOUP,51,320,178,0,0,0,0,1,141,23
Nebraska,MCPHERSON,38,102,74,0,0,0,0,1,27,11
Nebraska,MADISON,2654,10922,5367,0,489,0,0,316,4750,807
Nebraska,MERRICK,599,5591,2879,0,42,0,0,51,2619,369
Nebraska,MORRILL,444,2526,1363,0,51,0,0,61,1050,172
Nebraska,NANCE,306,2311,1111,0,28,0,0,7,1166,137
Nebraska,NEMAHA,630,2115,1042,0,177,0,0,62,834,147
Nebraska,NUCKOLLS,411,2482,1224,0,3,0,0,21,1234,182
Nebraska,OTOE,1367,6347,3372,0,218,0,0,58,2699,439
Nebraska,PAWNEE,274,1035,702,0,37,0,0,32,264,93
Nebraska,PERKINS,216,853,615,0,32,0,0,13,194,80
Nebraska,PHELPS,701,4306,2642,0,68,0,0,53,1543,390
Nebraska,PIERCE,531,2033,1337,0,61,0,0,24,611,190
Nebraska,PLATTE,2215,8809,4851,0,364,0,0,182,3412,711
Nebraska,POLK,426,2245,1056,0,64,0,0,62,1062,179
Nebraska,RED WILLOW,827,5928,4187,0,104,0,0,25,1611,390
Nebraska,RICHARDSON,853,5105,2805,0,106,0,0,77,2117,269
Nebraska,ROCK,136,792,557,0,0,0,0,10,225,55
Nebraska,SALINE,1128,5111,3132,0,389,0,0,100,1490,363
Nebraska,SARPY,17702,129132,74313,3260,20267,0,2411,1402,27479,4189
Nebraska,SAUNDERS,1713,8960,5328,0,467,0,0,54,3109,572
Nebraska,SCOTTS BLUFF,2760,17760,9727,0,759,0,0,135,7138,1304
Nebraska,SEWARD,1068,6514,3358,0,288,0,0,18,2851,488
Nebraska,SHERIDAN,546,4735,1749,0,88,0,0,53,2844,337
Nebraska,SHERMAN,287,2069,1309,0,53,0,0,24,684,139
Nebraska,SIOUX,111,312,88,0,39,0,0,2,182,31
Nebraska,STANTON,467,1562,749,0,59,0,0,23,732,138
Nebraska,THAYER,533,2096,1460,0,11,0,0,22,604,155
Nebraska,THOMAS,74,628,335,0,0,0,0,1,292,24
Nebraska,THURSTON,491,1188,738,0,20,0,0,32,398,90
Nebraska,VALLEY,403,2767,1468,0,19,0,0,1,1279,213
Nebraska,WASHINGTON,1374,6126,2982,0,482,0,0,80,2582,369
Nebraska,WAYNE,641,2075,970,0,114,0,0,35,957,178
Nebraska,WEBSTER,343,2282,1278,0,15,0,0,28,961,161
Nebraska,WHEELER,82,360,201,0,7,0,0,0,152,30
Nebraska,YORK,1055,8059,4372,0,151,0,0,49,3488,611
New Hampshire,BELKNAP,6211,29375,15328,0,1743,0,0,218,12086,1775
New Hampshire,CARROLL,5395,20360,10263,0,960,0,0,404,8732,1290
New Hampshire,CHESHIRE,7221,30210,13354,0,2159,0,0,790,13906,1705
New Hampshire,COOS,3376,16831,7647,0,801,0,0,112,8271,1401
New Hampshire,GRAFTON,7492,39794,15574,0,3010,0,0,1095,20116,2466
New Hampshire,HILLSBOROUGH,31029,153496,58894,379,14475,0,6255,2396,71096,7570
New Hampshire,MERRIMACK,13317,53103,22334,0,5818,0,0,889,24061,3013
New Hampshire,ROCKINGHAM,23948,103669,45608,0,16132,0,0,1584,40344,5246
New Hampshire,STRAFFORD,10851,43299,22338,0,5213,0,0,783,14965,2346
New Hampshire,SULLIVAN,4261,26853,10548,0,798,0,0,293,15214,1529
New Jersey,ATLANTIC,17614,55814,31325,0,4688,0,0,1353,18448,3008
New Jersey,BERGEN,35483,119270,55143,0,14528,0,0,6010,43589,7039
New Jersey,BURLINGTON,34539,150558,91265,0,23650,0,0,3179,32464,5963
New Jersey,CAMDEN,31524,113160,63162,0,10338,0,0,2105,37555,5520
New Jersey,CAPE MAY,9024,25894,16050,0,1238,0,0,681,7926,1548
New Jersey,CUMBERLAND,9340,28994,15743,0,1988,0,0,515,10748,1703
New Jersey,ESSEX,27410,192687,54249,1809,13974,0,14800,3383,104472,6784
New Jersey,GLOUCESTER,20615,67373,37629,0,5786,0,0,1177,22782,3756
New Jersey,HUDSON,16364,70878,27043,0,14718,0,0,1157,27960,2880
New Jersey,HUNTERDON,7397,19341,9417,0,1679,0,0,829,7417,810
New Jersey,MERCER,17894,51757,28775,0,5751,0,0,1415,15816,2081
New Jersey,MIDDLESEX,33096,113178,51124,0,12544,0,0,3371,46140,5580
New Jersey,MONMOUTH,34865,105116,58767,0,9776,0,0,4674,31900,4930
New Jersey,MORRIS,24509,62117,26545,0,5768,0,0,4113,25690,3519
New Jersey,OCEAN,46442,157592,92563,0,10595,0,0,4197,50238,9755
New Jersey,PASSAIC,18170,60730,25185,0,8358,0,0,2275,24913,3145
New Jersey,SALEM,5674,16475,8694,0,1203,0,0,359,6220,830
New Jersey,SOMERSET,14136,76947,20652,0,3426,0,1312,2154,49403,2488
New Jersey,SUSSEX,9377,29430,13934,0,2740,0,0,410,12345,1487
New Jersey,UNION,20424,93926,35410,0,9564,0,0,3350,45603,4047
New Jersey,WARREN,7923,21940,11501,0,2227,0,0,386,7826,987
New Mexico,BERNALILLO,54717,457865,204756,5075,27605,0,13949,5583,200898,16580
New Mexico,CATRON,491,3400,1960,0,33,0,0,4,1403,188
New Mexico,CHAVES,5362,21951,13082,0,793,0,0,371,7705,1259
New Mexico,CIBOLA,2178,14038,7988,0,265,0,0,181,5604,637
New Mexico,COLFAX,1568,9627,5718,0,152,0,0,71,3685,580
New Mexico,CURRY,4791,29422,17364,0,2798,0,0,495,8764,1363
New Mexico,DE BACA,227,1388,776,0,24,0,0,69,518,72
New Mexico,DONA ANA,14873,77327,47535,0,7573,0,0,736,21484,3946
New Mexico,EDDY,4326,16277,9659,0,419,0,0,102,6096,1009
New Mexico,GRANT,3581,19090,11361,86,615,0,0,218,6810,1150
New Mexico,GUADALUPE,443,3972,2279,0,75,0,0,1,1617,151
New Mexico,HARDING,95,540,282,0,15,0,0,0,244,34
New Mexico,HIDALGO,470,1448,841,0,50,0,0,11,546,93
New Mexico,LEA,3649,13699,6833,0,544,0,0,137,6185,884
New Mexico,LINCOLN,2344,12334,6352,0,227,0,0,227,5529,658
New Mexico,LOS ALAMOS,1710,2802,1816,0,301,0,0,34,652,121
New Mexico,LUNA,2379,12229,6736,0,284,0,0,110,5099,639
New Mexico,MC KINLEY,3758,25573,15302,0,1297,0,0,52,8922,1188
New Mexico,MORA,473,5889,3672,0,106,0,0,6,2105,227
New Mexico,OTERO,8800,47936,30812,0,4181,0,0,340,12603,2219
New Mexico,QUAY,996,7878,3960,0,72,0,0,31,3815,399
New Mexico,RIO ARRIBA,2699,15755,10951,0,436,0,0,91,4276,685
New Mexico,ROOSEVELT,1397,6292,3381,0,737,0,0,41,2133,327
New Mexico,SANDOVAL,12501,81686,47240,0,5897,0,0,698,27852,3464
New Mexico,SAN JUAN,9408,35489,20922,0,1988,0,0,323,12257,1906
New Mexico,SAN MIGUEL,2159,20216,12398,0,554,0,0,76,7188,832
New Mexico,SANTA FE,11064,65611,35902,2352,2612,0,2331,1780,20636,2937
New Mexico,SIERRA,2277,15300,8220,0,158,0,0,55,6868,863
New Mexico,SOCORRO,1600,10551,6180,0,327,0,0,56,3988,473
New Mexico,TAOS,2583,22283,13940,0,505,0,0,98,7740,1100
New Mexico,TORRANCE,1941,13659,7432,0,189,0,0,69,5969,596
New Mexico,UNION,280,1974,1014,0,26,0,0,26,907,143
New Mexico,VALENCIA,6945,55550,29660,0,2268,0,0,359,23263,2308
Nevada,CHURCHILL,3891,21325,11201,0,1432,0,0,117,8575,1127
Nevada,CLARK,154637,873693,350310,31418,69029,0,3643,8577,410717,37326
Nevada,DOUGLAS,4731,18556,8788,0,651,0,0,329,8789,1586
Nevada,ELKO,4149,13773,5217,0,391,0,0,116,8050,786
Nevada,ESMERALDA,202,644,233,0,0,0,0,0,410,35
Nevada,EUREKA,212,460,130,0,7,0,0,0,322,34
Nevada,HUMBOLDT,1501,5758,2754,0,130,0,0,62,2812,363
Nevada,LANDER,588,1408,618,0,91,0,0,19,680,77
Nevada,LINCOLN,634,1719,1004,0,20,0,0,6,689,89
Nevada,LYON,6828,37854,16450,0,1577,0,0,322,19504,2329
Nevada,MINERAL,999,3359,1788,0,26,0,0,7,1538,211
Nevada,NYE,6150,44482,19820,0,659,0,0,345,23657,2564
Nevada,PERSHING,795,2140,841,0,15,0,0,13,1272,171
Nevada,STOREY,694,1389,237,0,7,0,0,35,1111,171
Nevada,WASHOE,35278,234067,80940,3908,10559,0,10533,2373,125753,12628
Nevada,WHITE PINE,1243,4730,1660,0,78,0,0,55,2938,307
Nevada,CARSON CITY,5861,29963,14017,0,1030,0,0,448,14468,1730
New York,ALBANY,20171,112749,33688,1082,6154,0,6063,1714,64048,4766
New York,ALLEGANY,4240,25744,11122,0,949,0,0,328,13345,1535
New York,BRONX,36327,290696,73017,5308,32088,0,3348,1785,175151,10444
New York,BROOME,15058,48993,26104,0,3195,0,0,1328,18366,3408
New York,CATTARAUGUS,7496,37763,20139,0,1725,0,0,445,15453,2340
New York,CAYUGA,6550,28470,12256,0,1282,0,0,481,14451,1919
New York,CHAUTAUQUA,11012,58885,30100,0,2595,0,0,824,25366,4085
New York,CHEMUNG,8020,40220,19479,0,1651,0,0,564,18525,2452
New York,CHENANGO,4676,17780,9619,0,755,0,0,221,7185,1002
New York,CLINTON,6857,31554,19698,0,1697,0,0,227,9932,1913
New York,COLUMBIA,5080,19884,7709,0,717,0,0,231,11227,1133
New York,CORTLAND,3589,17433,6899,0,770,0,0,180,9585,1026
New York,DELAWARE,3785,13284,6861,0,571,0,0,194,5658,831
New York,DUTCHESS,18750,98487,29854,0,6264,0,553,1872,59944,4739
New York,ERIE,64942,443050,161634,18852,22396,0,51406,5991,182771,19002
New York,ESSEX,3873,13061,7331,0,471,0,0,214,5044,918
New York,FRANKLIN,4079,17058,9837,0,1027,0,0,292,5901,1033
New York,FULTON,4664,16086,8134,0,975,0,0,150,6826,961
New York,GENESEE,4349,37361,12658,0,1353,0,327,296,22727,1872
New York,GREENE,4133,21333,8005,0,586,0,0,250,12492,1135
New York,HAMILTON,669,1224,533,0,33,0,0,53,605,88
New York,HERKIMER,5529,20700,11503,0,1026,0,0,249,7922,1267
New York,JEFFERSON,12878,69650,36676,0,14367,0,0,895,17713,3511
New York,KINGS,54414,370207,106551,1102,52246,0,0,3464,206843,13552
New York,LEWIS,2204,10414,5635,0,747,0,0,82,3951,663
New York,LIVINGSTON,4880,18901,8671,0,1045,0,0,203,8982,1275
New York,MADISON,5299,24735,10548,0,1492,0,0,315,12380,1398
New York,MONROE,45752,167997,72566,0,15354,0,0,4539,75537,11381
New York,MONTGOMERY,3975,17600,10087,0,900,0,0,251,6363,871
